review_cost,protocol,model,threshold,tp,fp,fn,review_cost_total,fn_loss_total,total_cost
2.0,stratified,dnn,0.13,71,8,24,158.0,4044.8,4202.8
2.0,stratified,dnn,0.14,71,7,24,156.0,4044.8,4200.8
2.0,stratified,dnn,0.15,71,6,24,154.0,4044.8,4198.8
2.0,stratified,dnn,0.16,71,5,24,152.0,4044.8,4196.8
2.0,stratified,dnn,0.17,71,5,24,152.0,4044.8,4196.8
2.0,stratified,dnn,0.18,71,4,24,150.0,4044.8,4194.8
2.0,stratified,dnn,0.19,71,4,24,150.0,4044.8,4194.8
2.0,stratified,dnn,0.2,70,4,25,148.0,4144.79,4292.79
2.0,stratified,dnn,0.21,70,4,25,148.0,4144.79,4292.79
2.0,stratified,dnn,0.22,69,3,26,144.0,4244.78,4388.78
2.0,stratified,dnn,0.23,68,3,27,142.0,4344.77,4486.77
2.0,stratified,dnn,0.24,68,3,27,142.0,4344.77,4486.77
2.0,stratified,dnn,0.25,68,3,27,142.0,4344.77,4486.77
2.0,stratified,dnn,0.26,67,3,28,140.0,4409.77,4549.77
2.0,stratified,dnn,0.27,67,3,28,140.0,4409.77,4549.77
2.0,stratified,dnn,0.28,66,3,29,138.0,4509.76,4647.76
2.0,stratified,dnn,0.29,65,2,30,134.0,4510.76,4644.76
2.0,stratified,dnn,0.3,65,2,30,134.0,4510.76,4644.76
2.0,stratified,dnn,0.31,64,2,31,132.0,4511.76,4643.76
2.0,stratified,dnn,0.32,64,2,31,132.0,4511.76,4643.76
2.0,stratified,dnn,0.33,63,2,32,130.0,4611.75,4741.75
2.0,stratified,dnn,0.34,62,2,33,128.0,4629.75,4757.75
2.0,stratified,dnn,0.35,62,2,33,128.0,4629.75,4757.75
2.0,stratified,dnn,0.36,62,2,33,128.0,4629.75,4757.75
2.0,stratified,dnn,0.37,62,2,33,128.0,4629.75,4757.75
2.0,stratified,dnn,0.38,61,2,34,126.0,4636.02,4762.02
2.0,stratified,dnn,0.39,61,2,34,126.0,4636.02,4762.02
2.0,stratified,dnn,0.4,59,1,36,120.0,4713.96,4833.96
2.0,stratified,dnn,0.41,58,1,37,118.0,4773.96,4891.96
2.0,stratified,dnn,0.42,58,1,37,118.0,4773.96,4891.96
2.0,stratified,dnn,0.43,58,1,37,118.0,4773.96,4891.96
2.0,stratified,dnn,0.44,58,1,37,118.0,4773.96,4891.96
2.0,stratified,dnn,0.45,56,1,39,114.0,5305.18,5419.18
2.0,stratified,dnn,0.46,56,0,39,112.0,5305.18,5417.18
2.0,stratified,dnn,0.47,56,0,39,112.0,5305.18,5417.18
2.0,stratified,dnn,0.48,56,0,39,112.0,5305.18,5417.18
2.0,stratified,dnn,0.49,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.5,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.51,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.52,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.53,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.54,55,0,40,110.0,5324.219999999999,5434.219999999999
2.0,stratified,dnn,0.55,53,0,42,106.0,7133.900000000001,7239.900000000001
2.0,stratified,dnn,0.56,51,0,44,102.0,7259.43,7361.43
2.0,stratified,dnn,0.57,47,0,48,94.0,8583.98,8677.98
2.0,stratified,dnn,0.58,47,0,48,94.0,8583.98,8677.98
2.0,stratified,dnn,0.59,46,0,49,92.0,9938.23,10030.23
2.0,stratified,dnn,0.6,45,0,50,90.0,10038.130000000001,10128.130000000001
2.0,stratified,dnn,0.61,43,0,52,86.0,10841.650000000001,10927.650000000001
2.0,stratified,dnn,0.62,42,0,53,84.0,11159.76,11243.76
2.0,stratified,dnn,0.63,40,0,55,80.0,11165.55,11245.55
2.0,stratified,dnn,0.64,40,0,55,80.0,11165.55,11245.55
2.0,stratified,dnn,0.65,40,0,55,80.0,11165.55,11245.55
2.0,stratified,dnn,0.66,40,0,55,80.0,11165.55,11245.55
2.0,stratified,dnn,0.67,39,0,56,78.0,11166.230000000001,11244.230000000001
2.0,stratified,dnn,0.68,39,0,56,78.0,11166.230000000001,11244.230000000001
2.0,stratified,dnn,0.69,39,0,56,78.0,11166.230000000001,11244.230000000001
2.0,stratified,dnn,0.7,39,0,56,78.0,11166.230000000001,11244.230000000001
2.0,stratified,dnn,0.71,36,0,59,72.0,12049.68,12121.68
2.0,stratified,dnn,0.72,36,0,59,72.0,12049.68,12121.68
2.0,stratified,dnn,0.73,33,0,62,66.0,12383.810000000001,12449.810000000001
2.0,stratified,dnn,0.74,33,0,62,66.0,12383.810000000001,12449.810000000001
2.0,stratified,dnn,0.75,33,0,62,66.0,12383.810000000001,12449.810000000001
2.0,stratified,dnn,0.76,31,0,64,62.0,12459.670000000002,12521.670000000002
2.0,stratified,dnn,0.77,31,0,64,62.0,12459.670000000002,12521.670000000002
2.0,stratified,dnn,0.78,31,0,64,62.0,12459.670000000002,12521.670000000002
2.0,stratified,dnn,0.79,31,0,64,62.0,12459.670000000002,12521.670000000002
2.0,stratified,dnn,0.8,31,0,64,62.0,12459.670000000002,12521.670000000002
2.0,stratified,dnn,0.81,29,0,66,58.0,13286.95,13344.95
2.0,stratified,dnn,0.82,27,0,68,54.0,14011.34,14065.34
2.0,stratified,dnn,0.83,25,0,70,50.0,14012.349999999999,14062.349999999999
2.0,stratified,dnn,0.84,24,0,71,48.0,14013.35,14061.35
2.0,stratified,dnn,0.85,22,0,73,44.0,14014.35,14058.35
2.0,stratified,dnn,0.86,19,0,76,38.0,14046.74,14084.74
2.0,stratified,dnn,0.87,17,0,78,34.0,14047.51,14081.51
2.0,stratified,dnn,0.88,16,0,79,32.0,14048.19,14080.19
2.0,stratified,dnn,0.89,15,0,80,30.0,14049.189999999999,14079.189999999999
2.0,stratified,dnn,0.9,15,0,80,30.0,14049.189999999999,14079.189999999999
2.0,stratified,dnn,0.91,12,0,83,24.0,14095.86,14119.86
2.0,stratified,dnn,0.92,11,0,84,22.0,14129.45,14151.45
2.0,stratified,dnn,0.93,10,0,85,20.0,14129.449999999999,14149.449999999999
2.0,stratified,dnn,0.94,9,0,86,18.0,14174.96,14192.96
2.0,stratified,dnn,0.95,9,0,86,18.0,14174.96,14192.96
2.0,stratified,dnn,0.96,9,0,86,18.0,14174.96,14192.96
2.0,stratified,dnn,0.97,7,0,88,14.0,14331.189999999999,14345.189999999999
2.0,stratified,dnn,0.98,5,0,90,10.0,14436.349999999999,14446.349999999999
2.0,stratified,dnn,0.99,2,0,93,4.0,14764.31,14768.31
5.0,stratified,dnn,0.01,76,39,19,575.0,3785.79,4360.79
5.0,stratified,dnn,0.02,75,24,20,495.0,3786.5499999999997,4281.549999999999
5.0,stratified,dnn,0.03,74,17,21,455.0,3788.7699999999995,4243.7699999999995
5.0,stratified,dnn,0.04,74,14,21,440.0,3788.7699999999995,4228.7699999999995
5.0,stratified,dnn,0.05,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,dnn,0.06,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,dnn,0.07,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,dnn,0.08,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,dnn,0.09,72,8,23,400.0,3804.8699999999994,4204.869999999999
5.0,stratified,dnn,0.1,71,8,24,395.0,4044.8,4439.8
5.0,stratified,dnn,0.11,71,8,24,395.0,4044.8,4439.8
5.0,stratified,dnn,0.12,71,8,24,395.0,4044.8,4439.8
5.0,stratified,dnn,0.13,71,8,24,395.0,4044.8,4439.8
5.0,stratified,dnn,0.14,71,7,24,390.0,4044.8,4434.8
5.0,stratified,dnn,0.15,71,6,24,385.0,4044.8,4429.8
5.0,stratified,dnn,0.16,71,5,24,380.0,4044.8,4424.8
5.0,stratified,dnn,0.17,71,5,24,380.0,4044.8,4424.8
5.0,stratified,dnn,0.18,71,4,24,375.0,4044.8,4419.8
5.0,stratified,dnn,0.19,71,4,24,375.0,4044.8,4419.8
5.0,stratified,dnn,0.2,70,4,25,370.0,4144.79,4514.79
5.0,stratified,dnn,0.21,70,4,25,370.0,4144.79,4514.79
5.0,stratified,dnn,0.22,69,3,26,360.0,4244.78,4604.78
5.0,stratified,dnn,0.23,68,3,27,355.0,4344.77,4699.77
5.0,stratified,dnn,0.24,68,3,27,355.0,4344.77,4699.77
5.0,stratified,dnn,0.25,68,3,27,355.0,4344.77,4699.77
5.0,stratified,dnn,0.26,67,3,28,350.0,4409.77,4759.77
5.0,stratified,dnn,0.27,67,3,28,350.0,4409.77,4759.77
5.0,stratified,dnn,0.28,66,3,29,345.0,4509.76,4854.76
5.0,stratified,dnn,0.29,65,2,30,335.0,4510.76,4845.76
5.0,stratified,dnn,0.3,65,2,30,335.0,4510.76,4845.76
5.0,stratified,dnn,0.31,64,2,31,330.0,4511.76,4841.76
5.0,stratified,dnn,0.32,64,2,31,330.0,4511.76,4841.76
5.0,stratified,dnn,0.33,63,2,32,325.0,4611.75,4936.75
5.0,stratified,dnn,0.34,62,2,33,320.0,4629.75,4949.75
5.0,stratified,dnn,0.35,62,2,33,320.0,4629.75,4949.75
5.0,stratified,dnn,0.36,62,2,33,320.0,4629.75,4949.75
5.0,stratified,dnn,0.37,62,2,33,320.0,4629.75,4949.75
5.0,stratified,dnn,0.38,61,2,34,315.0,4636.02,4951.02
5.0,stratified,dnn,0.39,61,2,34,315.0,4636.02,4951.02
5.0,stratified,dnn,0.4,59,1,36,300.0,4713.96,5013.96
5.0,stratified,dnn,0.41,58,1,37,295.0,4773.96,5068.96
5.0,stratified,dnn,0.42,58,1,37,295.0,4773.96,5068.96
5.0,stratified,dnn,0.43,58,1,37,295.0,4773.96,5068.96
5.0,stratified,dnn,0.44,58,1,37,295.0,4773.96,5068.96
5.0,stratified,dnn,0.45,56,1,39,285.0,5305.18,5590.18
5.0,stratified,dnn,0.46,56,0,39,280.0,5305.18,5585.18
5.0,stratified,dnn,0.47,56,0,39,280.0,5305.18,5585.18
5.0,stratified,dnn,0.48,56,0,39,280.0,5305.18,5585.18
5.0,stratified,dnn,0.49,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.5,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.51,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.52,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.53,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.54,55,0,40,275.0,5324.219999999999,5599.219999999999
5.0,stratified,dnn,0.55,53,0,42,265.0,7133.900000000001,7398.900000000001
5.0,stratified,dnn,0.56,51,0,44,255.0,7259.43,7514.43
5.0,stratified,dnn,0.57,47,0,48,235.0,8583.98,8818.98
5.0,stratified,dnn,0.58,47,0,48,235.0,8583.98,8818.98
5.0,stratified,dnn,0.59,46,0,49,230.0,9938.23,10168.23
5.0,stratified,dnn,0.6,45,0,50,225.0,10038.130000000001,10263.130000000001
5.0,stratified,dnn,0.61,43,0,52,215.0,10841.650000000001,11056.650000000001
5.0,stratified,dnn,0.62,42,0,53,210.0,11159.76,11369.76
5.0,stratified,dnn,0.63,40,0,55,200.0,11165.55,11365.55
5.0,stratified,dnn,0.64,40,0,55,200.0,11165.55,11365.55
5.0,stratified,dnn,0.65,40,0,55,200.0,11165.55,11365.55
5.0,stratified,dnn,0.66,40,0,55,200.0,11165.55,11365.55
5.0,stratified,dnn,0.67,39,0,56,195.0,11166.230000000001,11361.230000000001
5.0,stratified,dnn,0.68,39,0,56,195.0,11166.230000000001,11361.230000000001
5.0,stratified,dnn,0.69,39,0,56,195.0,11166.230000000001,11361.230000000001
5.0,stratified,dnn,0.7,39,0,56,195.0,11166.230000000001,11361.230000000001
5.0,stratified,dnn,0.71,36,0,59,180.0,12049.68,12229.68
5.0,stratified,dnn,0.72,36,0,59,180.0,12049.68,12229.68
5.0,stratified,dnn,0.73,33,0,62,165.0,12383.810000000001,12548.810000000001
5.0,stratified,dnn,0.74,33,0,62,165.0,12383.810000000001,12548.810000000001
5.0,stratified,dnn,0.75,33,0,62,165.0,12383.810000000001,12548.810000000001
5.0,stratified,dnn,0.76,31,0,64,155.0,12459.670000000002,12614.670000000002
5.0,stratified,dnn,0.77,31,0,64,155.0,12459.670000000002,12614.670000000002
5.0,stratified,dnn,0.78,31,0,64,155.0,12459.670000000002,12614.670000000002
5.0,stratified,dnn,0.79,31,0,64,155.0,12459.670000000002,12614.670000000002
5.0,stratified,dnn,0.8,31,0,64,155.0,12459.670000000002,12614.670000000002
5.0,stratified,dnn,0.81,29,0,66,145.0,13286.95,13431.95
5.0,stratified,dnn,0.82,27,0,68,135.0,14011.34,14146.34
5.0,stratified,dnn,0.83,25,0,70,125.0,14012.349999999999,14137.349999999999
5.0,stratified,dnn,0.84,24,0,71,120.0,14013.35,14133.35
5.0,stratified,dnn,0.85,22,0,73,110.0,14014.35,14124.35
5.0,stratified,dnn,0.86,19,0,76,95.0,14046.74,14141.74
5.0,stratified,dnn,0.87,17,0,78,85.0,14047.51,14132.51
5.0,stratified,dnn,0.88,16,0,79,80.0,14048.19,14128.19
5.0,stratified,dnn,0.89,15,0,80,75.0,14049.189999999999,14124.189999999999
5.0,stratified,dnn,0.9,15,0,80,75.0,14049.189999999999,14124.189999999999
5.0,stratified,dnn,0.91,12,0,83,60.0,14095.86,14155.86
5.0,stratified,dnn,0.92,11,0,84,55.0,14129.45,14184.45
5.0,stratified,dnn,0.93,10,0,85,50.0,14129.449999999999,14179.449999999999
5.0,stratified,dnn,0.94,9,0,86,45.0,14174.96,14219.96
5.0,stratified,dnn,0.95,9,0,86,45.0,14174.96,14219.96
5.0,stratified,dnn,0.96,9,0,86,45.0,14174.96,14219.96
5.0,stratified,dnn,0.97,7,0,88,35.0,14331.189999999999,14366.189999999999
5.0,stratified,dnn,0.98,5,0,90,25.0,14436.349999999999,14461.349999999999
5.0,stratified,dnn,0.99,2,0,93,10.0,14764.31,14774.31
10.0,stratified,dnn,0.01,76,39,19,1150.0,3785.79,4935.79
10.0,stratified,dnn,0.02,75,24,20,990.0,3786.5499999999997,4776.549999999999
10.0,stratified,dnn,0.03,74,17,21,910.0,3788.7699999999995,4698.7699999999995
10.0,stratified,dnn,0.04,74,14,21,880.0,3788.7699999999995,4668.7699999999995
10.0,stratified,dnn,0.05,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,dnn,0.06,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,dnn,0.07,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,dnn,0.08,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,dnn,0.09,72,8,23,800.0,3804.8699999999994,4604.869999999999
10.0,stratified,dnn,0.1,71,8,24,790.0,4044.8,4834.8
10.0,stratified,dnn,0.11,71,8,24,790.0,4044.8,4834.8
10.0,stratified,dnn,0.12,71,8,24,790.0,4044.8,4834.8
10.0,stratified,dnn,0.13,71,8,24,790.0,4044.8,4834.8
10.0,stratified,dnn,0.14,71,7,24,780.0,4044.8,4824.8
10.0,stratified,dnn,0.15,71,6,24,770.0,4044.8,4814.8
10.0,stratified,dnn,0.16,71,5,24,760.0,4044.8,4804.8
10.0,stratified,dnn,0.17,71,5,24,760.0,4044.8,4804.8
10.0,stratified,dnn,0.18,71,4,24,750.0,4044.8,4794.8
10.0,stratified,dnn,0.19,71,4,24,750.0,4044.8,4794.8
10.0,stratified,dnn,0.2,70,4,25,740.0,4144.79,4884.79
10.0,stratified,dnn,0.21,70,4,25,740.0,4144.79,4884.79
10.0,stratified,dnn,0.22,69,3,26,720.0,4244.78,4964.78
10.0,stratified,dnn,0.23,68,3,27,710.0,4344.77,5054.77
10.0,stratified,dnn,0.24,68,3,27,710.0,4344.77,5054.77
10.0,stratified,dnn,0.25,68,3,27,710.0,4344.77,5054.77
10.0,stratified,dnn,0.26,67,3,28,700.0,4409.77,5109.77
10.0,stratified,dnn,0.27,67,3,28,700.0,4409.77,5109.77
10.0,stratified,dnn,0.28,66,3,29,690.0,4509.76,5199.76
10.0,stratified,dnn,0.29,65,2,30,670.0,4510.76,5180.76
10.0,stratified,dnn,0.3,65,2,30,670.0,4510.76,5180.76
10.0,stratified,dnn,0.31,64,2,31,660.0,4511.76,5171.76
10.0,stratified,dnn,0.32,64,2,31,660.0,4511.76,5171.76
10.0,stratified,dnn,0.33,63,2,32,650.0,4611.75,5261.75
10.0,stratified,dnn,0.34,62,2,33,640.0,4629.75,5269.75
10.0,stratified,dnn,0.35,62,2,33,640.0,4629.75,5269.75
10.0,stratified,dnn,0.36,62,2,33,640.0,4629.75,5269.75
10.0,stratified,dnn,0.37,62,2,33,640.0,4629.75,5269.75
10.0,stratified,dnn,0.38,61,2,34,630.0,4636.02,5266.02
10.0,stratified,dnn,0.39,61,2,34,630.0,4636.02,5266.02
10.0,stratified,dnn,0.4,59,1,36,600.0,4713.96,5313.96
10.0,stratified,dnn,0.41,58,1,37,590.0,4773.96,5363.96
10.0,stratified,dnn,0.42,58,1,37,590.0,4773.96,5363.96
10.0,stratified,dnn,0.43,58,1,37,590.0,4773.96,5363.96
10.0,stratified,dnn,0.44,58,1,37,590.0,4773.96,5363.96
10.0,stratified,dnn,0.45,56,1,39,570.0,5305.18,5875.18
10.0,stratified,dnn,0.46,56,0,39,560.0,5305.18,5865.18
10.0,stratified,dnn,0.47,56,0,39,560.0,5305.18,5865.18
10.0,stratified,dnn,0.48,56,0,39,560.0,5305.18,5865.18
10.0,stratified,dnn,0.49,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.5,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.51,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.52,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.53,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.54,55,0,40,550.0,5324.219999999999,5874.219999999999
10.0,stratified,dnn,0.55,53,0,42,530.0,7133.900000000001,7663.900000000001
10.0,stratified,dnn,0.56,51,0,44,510.0,7259.43,7769.43
10.0,stratified,dnn,0.57,47,0,48,470.0,8583.98,9053.98
10.0,stratified,dnn,0.58,47,0,48,470.0,8583.98,9053.98
10.0,stratified,dnn,0.59,46,0,49,460.0,9938.23,10398.23
10.0,stratified,dnn,0.6,45,0,50,450.0,10038.130000000001,10488.130000000001
10.0,stratified,dnn,0.61,43,0,52,430.0,10841.650000000001,11271.650000000001
10.0,stratified,dnn,0.62,42,0,53,420.0,11159.76,11579.76
10.0,stratified,dnn,0.63,40,0,55,400.0,11165.55,11565.55
10.0,stratified,dnn,0.64,40,0,55,400.0,11165.55,11565.55
10.0,stratified,dnn,0.65,40,0,55,400.0,11165.55,11565.55
10.0,stratified,dnn,0.66,40,0,55,400.0,11165.55,11565.55
10.0,stratified,dnn,0.67,39,0,56,390.0,11166.230000000001,11556.230000000001
10.0,stratified,dnn,0.68,39,0,56,390.0,11166.230000000001,11556.230000000001
10.0,stratified,dnn,0.69,39,0,56,390.0,11166.230000000001,11556.230000000001
10.0,stratified,dnn,0.7,39,0,56,390.0,11166.230000000001,11556.230000000001
10.0,stratified,dnn,0.71,36,0,59,360.0,12049.68,12409.68
10.0,stratified,dnn,0.72,36,0,59,360.0,12049.68,12409.68
10.0,stratified,dnn,0.73,33,0,62,330.0,12383.810000000001,12713.810000000001
10.0,stratified,dnn,0.74,33,0,62,330.0,12383.810000000001,12713.810000000001
10.0,stratified,dnn,0.75,33,0,62,330.0,12383.810000000001,12713.810000000001
10.0,stratified,dnn,0.76,31,0,64,310.0,12459.670000000002,12769.670000000002
10.0,stratified,dnn,0.77,31,0,64,310.0,12459.670000000002,12769.670000000002
10.0,stratified,dnn,0.78,31,0,64,310.0,12459.670000000002,12769.670000000002
10.0,stratified,dnn,0.79,31,0,64,310.0,12459.670000000002,12769.670000000002
10.0,stratified,dnn,0.8,31,0,64,310.0,12459.670000000002,12769.670000000002
10.0,stratified,dnn,0.81,29,0,66,290.0,13286.95,13576.95
10.0,stratified,dnn,0.82,27,0,68,270.0,14011.34,14281.34
10.0,stratified,dnn,0.83,25,0,70,250.0,14012.349999999999,14262.349999999999
10.0,stratified,dnn,0.84,24,0,71,240.0,14013.35,14253.35
10.0,stratified,dnn,0.85,22,0,73,220.0,14014.35,14234.35
10.0,stratified,dnn,0.86,19,0,76,190.0,14046.74,14236.74
10.0,stratified,dnn,0.87,17,0,78,170.0,14047.51,14217.51
10.0,stratified,dnn,0.88,16,0,79,160.0,14048.19,14208.19
10.0,stratified,dnn,0.89,15,0,80,150.0,14049.189999999999,14199.189999999999
10.0,stratified,dnn,0.9,15,0,80,150.0,14049.189999999999,14199.189999999999
10.0,stratified,dnn,0.91,12,0,83,120.0,14095.86,14215.86
10.0,stratified,dnn,0.92,11,0,84,110.0,14129.45,14239.45
10.0,stratified,dnn,0.93,10,0,85,100.0,14129.449999999999,14229.449999999999
10.0,stratified,dnn,0.94,9,0,86,90.0,14174.96,14264.96
10.0,stratified,dnn,0.95,9,0,86,90.0,14174.96,14264.96
10.0,stratified,dnn,0.96,9,0,86,90.0,14174.96,14264.96
10.0,stratified,dnn,0.97,7,0,88,70.0,14331.189999999999,14401.189999999999
10.0,stratified,dnn,0.98,5,0,90,50.0,14436.349999999999,14486.349999999999
10.0,stratified,dnn,0.99,2,0,93,20.0,14764.31,14784.31
25.0,stratified,dnn,0.01,76,39,19,2875.0,3785.79,6660.79
25.0,stratified,dnn,0.02,75,24,20,2475.0,3786.5499999999997,6261.549999999999
25.0,stratified,dnn,0.03,74,17,21,2275.0,3788.7699999999995,6063.7699999999995
25.0,stratified,dnn,0.04,74,14,21,2200.0,3788.7699999999995,5988.7699999999995
25.0,stratified,dnn,0.05,73,11,22,2100.0,3792.56,5892.5599999999995
25.0,stratified,dnn,0.06,73,11,22,2100.0,3792.56,5892.5599999999995
25.0,stratified,dnn,0.07,73,11,22,2100.0,3792.56,5892.5599999999995
25.0,stratified,dnn,0.08,73,9,22,2050.0,3792.56,5842.5599999999995
25.0,stratified,dnn,0.09,72,8,23,2000.0,3804.8699999999994,5804.869999999999
25.0,stratified,dnn,0.1,71,8,24,1975.0,4044.8,6019.8
25.0,stratified,dnn,0.11,71,8,24,1975.0,4044.8,6019.8
25.0,stratified,dnn,0.12,71,8,24,1975.0,4044.8,6019.8
25.0,stratified,dnn,0.13,71,8,24,1975.0,4044.8,6019.8
25.0,stratified,dnn,0.14,71,7,24,1950.0,4044.8,5994.8
25.0,stratified,dnn,0.15,71,6,24,1925.0,4044.8,5969.8
25.0,stratified,dnn,0.16,71,5,24,1900.0,4044.8,5944.8
25.0,stratified,dnn,0.17,71,5,24,1900.0,4044.8,5944.8
25.0,stratified,dnn,0.18,71,4,24,1875.0,4044.8,5919.8
25.0,stratified,dnn,0.19,71,4,24,1875.0,4044.8,5919.8
25.0,stratified,dnn,0.2,70,4,25,1850.0,4144.79,5994.79
25.0,stratified,dnn,0.21,70,4,25,1850.0,4144.79,5994.79
25.0,stratified,dnn,0.22,69,3,26,1800.0,4244.78,6044.78
25.0,stratified,dnn,0.23,68,3,27,1775.0,4344.77,6119.77
25.0,stratified,dnn,0.24,68,3,27,1775.0,4344.77,6119.77
